,wave,I,err
0,0.6859993934631348,0.9427235625554408,0.027517425672150053
1,0.687481701374054,0.9458217768536776,0.03515104254546431
2,0.6889641284942627,0.9798169127989205,0.029023380795508185
3,0.6904469132423401,0.9410009495588044,0.022333861074443895
4,0.6919302940368652,0.9575911243310421,0.01523088573966507
5,0.6934144496917725,0.9650119229448653,0.02237485373756122
6,0.6948995590209961,0.9848102407630008,0.015526229705186398
7,0.69638592004776,0.9801119787109076,0.01384950438861773
8,0.6978737115859985,0.9747477391849608,0.012347362606551183
9,0.6993630528450012,0.960921686750251,0.017132717405909152
10,0.7008542418479919,0.9876729621753829,0.017632926919494564
11,0.7023473381996155,0.9676252915182942,0.014595948851745581
12,0.7038426995277405,0.9645736442242204,0.015175491229060693
13,0.7053403854370117,0.9885025122138662,0.011004904058557832
14,0.7068405747413635,0.9867319104359452,0.013443364509440418
15,0.7083435654640198,1.0115460482186485,0.014899918532659108
16,0.7098493576049805,0.9958154369725768,0.012664093340638906
17,0.7113583087921143,1.0312556157779462,0.008642396120933763
18,0.7128704190254211,1.0190591316309658,0.0085567929560564
19,0.7143859267234802,1.0233212608191988,0.009829396408846985
20,0.7159050703048706,1.009490315480878,0.00868788770723039
21,0.7174278497695923,1.01160639867272,0.007748759778564669
22,0.7189545035362244,1.014551528489632,0.00828126785502284
23,0.7204852104187012,1.0248348659005773,0.00941862997722619
24,0.7220200896263123,1.0365601560835849,0.007634944957855516
25,0.7235593199729919,1.0243049617957205,0.006684758848206027
26,0.725102961063385,1.0360634062143117,0.006530272384426165
27,0.7266512513160706,1.0264037011954674,0.006955442117020321
28,0.7282042503356934,1.0322449755879899,0.007597598096785341
29,0.729762077331543,1.0231819202339032,0.007873913163389173
30,0.7313249707221985,1.0291428760633594,0.0075402693980557555
31,0.7328929901123047,1.0323223289637176,0.007670529279346051
32,0.7344662547111511,1.036117006642285,0.006301271851719236
33,0.7360448837280273,1.0428616907393256,0.007936093282857016
34,0.7376290559768677,1.0376786528986757,0.0075146294810076505
35,0.7392187714576721,1.0458744061005911,0.007077604886951953
36,0.7408142685890198,1.0465055392352365,0.005857221909554015
37,0.7424156069755554,1.0477463500103144,0.006108573748121487
38,0.7440229058265686,1.0538908390527173,0.005959728818997883
39,0.7456362843513489,1.0607124459627495,0.005253758247671487
40,0.7472558021545409,1.0599288977988068,0.007920840712383116
41,0.7488815784454346,1.0588132711779237,0.007616925932196653
42,0.7505136728286743,1.053863086624141,0.007544503403009856
43,0.7521522641181946,1.0483918622010286,0.007375701865799802
44,0.7537974715232849,1.0516269094772883,0.008766464706190021
45,0.7554492354393005,1.0494114135118726,0.00746967505310746
46,0.7571077346801758,1.0571187028260272,0.00631337771663905
47,0.7587730884552002,1.0603654371649078,0.006946775480996333
48,0.7604453563690186,1.0626452390722938,0.0071349682897270525
49,0.7621245980262756,1.0606188616523906,0.006709219802450166
50,0.7638108730316162,1.0524606650501505,0.007182656519221549
51,0.7655043005943298,1.0674703062556856,0.006127294758407959
52,0.7672049403190613,1.0616131485976297,0.006673399345768349
53,0.7689128518104553,1.0673419385036065,0.004890350842624469
54,0.7706281542778015,1.0644695847641912,0.005268285903694009
55,0.7723508477210999,1.062391225162597,0.006626198930856936
56,0.7740810513496399,1.0521006428686221,0.00792862967567586
57,0.7758187651634216,1.0533778398188076,0.007374787517366334
58,0.7775641679763794,1.0672798356205713,0.005311010610921531
59,0.7793172001838684,1.055776880338261,0.00588136192610633
60,0.7810779213905334,1.064831996760369,0.0065905100861640975
61,0.7828464508056641,1.0588276024735943,0.006214876599054095
62,0.784622848033905,1.0563713430024684,0.006169531862774812
63,0.7864071130752563,1.0531809039602118,0.0056084375621664306
64,0.7881993055343628,1.0408952770976057,0.0056846161455593805
65,0.7899994850158691,1.0409642683130098,0.005843588663193106
66,0.7918076515197754,1.0480881656030718,0.006025129041367185
67,0.7936239242553711,1.0449629090242003,0.005872274720507839
68,0.7954483032226562,1.0344092994234473,0.006126439540728992
69,0.7972808480262756,1.035012835111078,0.00658044563219459
70,0.7991215586662292,1.032787869622412,0.005678333234570843
71,0.8009704947471619,1.0357968772513495,0.0057573705726154745
72,0.8028277158737183,1.029779298400117,0.0053004372422480505
73,0.8046931624412537,1.0303742596207912,0.005376934667877007
74,0.8065669536590576,1.0179670577856894,0.00534190798075743
75,0.8084490895271301,1.0179618809346198,0.005419304958533895
76,0.810339629650116,1.0234761588251342,0.005702506360163752
77,0.8122385144233704,1.0283374484512515,0.005229878955801592
78,0.8141458034515381,1.0150426887159043,0.005450778144301883
79,0.8160615563392639,1.013216218680263,0.00543585118299461
80,0.8179857730865479,1.0125521534291817,0.005463535750998503
81,0.8199184536933899,1.0131511129182718,0.004974821469313206
82,0.82185959815979,1.0045155622215252,0.00414610263312688
83,0.8238093256950378,1.0085792058889498,0.004239841917083082
84,0.8257675170898438,1.0067829500505894,0.004162151346234892
85,0.8277342319488525,1.0002175492802794,0.004686927586179718
86,0.8297094702720642,1.0043386114764723,0.006069438795793451
87,0.8316932916641235,0.9890009498372418,0.005111195508221795
88,0.8336856961250305,0.9924556631434244,0.005110333795889292
89,0.8356866240501404,1.0001067950787719,0.004859418169563327
90,0.8376960754394531,0.9883276340580807,0.004127804637387415
91,0.8397141695022583,0.9851330829036677,0.0049399943205307665
92,0.8417407870292664,0.981973491932811,0.004613424343467354
93,0.8437759876251221,0.9783294069770196,0.005016797821791054
94,0.8458197712898254,0.9770009447576355,0.004750117543644357
95,0.8478720784187317,0.97546651934784,0.00463281989130991
96,0.8499329686164856,0.97546651934784,0.004230095642044856
97,0.8520023822784424,0.9702468048898227,0.004021366445590711
98,0.8540803790092468,0.9653274756868454,0.003995013161777639
99,0.8561668992042542,0.9663998820256936,0.003977253883603561
100,0.8582619428634644,0.9635030978504772,0.004063872358665136
101,0.8603655099868774,0.9610058163007896,0.004545749920990109
102,0.8624776005744934,0.9514343819008444,0.0045117036788205125
103,0.8645981550216675,0.9609231331673391,0.003843324301009614
104,0.8667272329330444,0.9530830498411362,0.004605649356039441
105,0.8688647150993347,0.9483177293330941,0.004172021675184259
106,0.8710107207298279,0.9486874796874699,0.0042899506936312755
107,0.8731650710105896,0.939255967960648,0.004253886619267818
108,0.8753278851509094,0.9400224888452364,0.004329963054412808
109,0.8774990439414978,0.9390122269043442,0.004362933562865361
110,0.8796786069869995,0.9369312843620904,0.004439312232762248
111,0.8818665146827698,0.936802326843824,0.0044998283443449805
112,0.8840627074241638,0.9376026788424452,0.004210738403355646
113,0.8862672448158264,0.9379072239022458,0.0035011872394850427
114,0.888480007648468,0.9411077701272176,0.003995140731442282
115,0.8907010555267334,0.933427058424804,0.004549923084814911
116,0.8929303288459778,0.9375497510324244,0.004418822603643684
117,0.8951677680015564,0.9259138047377944,0.005066875640735363
118,0.8974133729934692,0.9305698841777222,0.004186724345841633
119,0.8996670842170715,0.9243899516762542,0.0043229373851481475
120,0.901928961277008,0.9224783708441218,0.004235347517116722
121,0.9041988253593444,0.9197785913960024,0.003576805486182917
122,0.9064767956733704,0.9294120903295622,0.003745298507138603
123,0.908762753009796,0.923554263199462,0.004198775373893875
124,0.911056637763977,0.9160283738316272,0.00402288975578552
125,0.913358509540558,0.9113370931860734,0.003630430651437556
126,0.915668249130249,0.9197030366309515,0.004175790354724317
127,0.9179858565330504,0.9162086214047596,0.004463980601438044
128,0.9203112721443176,0.9135510306274476,0.0045511209093575655
129,0.9226444363594056,0.90248752843,0.004830744304141726
130,0.9249854087829591,0.9076009844551348,0.003418935635827669
131,0.9273340702056884,0.906714849112169,0.003396011957787276
132,0.9296903610229492,0.9065310155098143,0.004192713768379479
133,0.9320542812347412,0.8959192541524361,0.0044206900872530265
134,0.9344257712364196,0.8916358275379151,0.004004010206003022
135,0.9368048310279846,0.8965976475305637,0.0035637200397036946
136,0.9391914010047911,0.8954743316336417,0.00453271721759374
137,0.94158536195755,0.8950374571702917,0.004325761282404662
138,0.9439867734909058,0.8903262660194676,0.004309533492760743
139,0.9463955163955688,0.8969172372234628,0.004273315807018345
140,0.9488115310668944,0.9035291475333616,0.004278494975189141
141,0.9512348771095276,0.9005849081032979,0.0039036387945605203
142,0.9536653757095336,0.9052746600008852,0.0039112466750652825
143,0.9561030864715576,0.8978553146574682,0.004019313879723438
144,0.9585479497909546,0.9020334793019416,0.00398478664769801
145,0.9609997868537904,0.9058681546124664,0.0035245484852866314
146,0.9634587168693542,0.9115117488061564,0.003595794863198763
147,0.9659246206283568,0.9053941126479156,0.00343034104312548
148,0.9683974385261536,0.9044362057217712,0.0036817816348826927
149,0.9708771109580994,0.9113148997587543,0.0040903000668582375
150,0.9733635783195496,0.9159477438933245,0.0034947619740845572
151,0.9758568406105042,0.9072850259281504,0.0042660973792866715
152,0.9783568382263184,0.9102496029722013,0.003726067478779169
153,0.9808634519577026,0.9139993238554698,0.003869836163408671
154,0.983376681804657,0.9124975819771332,0.003606813753089291
155,0.9858964681625366,0.9105980109142916,0.004000294945399925
156,0.9884227514266968,0.915906673227786,0.0036749695838335303
157,0.9909554719924928,0.9207625952935048,0.003071063767246422
158,0.9934946298599244,0.918258482248108,0.0032951407767552307
159,0.9960400462150574,0.9235098696179465,0.0038289711353789724
160,0.9985917806625366,0.921099157966344,0.0035622834160875206
161,1.0011497735977173,0.9238817449417815,0.002881278702495197
162,1.003713846206665,0.9311192463218104,0.003777666270059083
163,1.0062841176986694,0.9247555136628912,0.0036307774927394555
164,1.0088603496551514,0.9263216223036684,0.0031738342937209264
165,1.0114426612854004,0.9295732380672009,0.0030680225699551383
166,1.0140308141708374,0.9254604438663212,0.003281269249918091
167,1.0166249275207522,0.9203906613939921,0.003558703281863913
168,1.019224762916565,0.9261819439793968,0.0033086007325542712
169,1.021830439567566,0.9294950869157388,0.0033135727598116475
170,1.024441838264465,0.9299930876646896,0.0034534964339945295
171,1.0270588397979736,0.92741758902201,0.0035209898854620058
172,1.0296813249588013,0.9317321028877444,0.0033801655695949104
173,1.0323094129562378,0.9323605812879088,0.004330191475944519
174,1.0349429845809937,0.9288474815203098,0.0038238306445947425
175,1.0375820398330688,0.9314401233359118,0.0034284680015847506
176,1.0402263402938845,0.9349081261083899,0.0037705842643723816
177,1.04287588596344,0.9383776206520068,0.004189292746131334
178,1.0455306768417358,0.9395746285863982,0.0033682983572748556
179,1.048190712928772,0.9398449250404857,0.0033838761907163855
180,1.0508557558059692,0.9435646372283313,0.0035294384931873223
181,1.0535259246826172,0.9377796510083368,0.0035048190170431045
182,1.0562009811401367,0.9394090606047228,0.0030743721528345537
183,1.0588809251785278,0.9427514977598428,0.00377556552626003
184,1.0615658760070799,0.947184865234222,0.0035748279540016034
185,1.0642554759979248,0.9446126318836344,0.004009991121702101
186,1.0669498443603516,0.9467435806416348,0.00391487495477247
187,1.0696489810943604,0.9436868975449817,0.003939577721069147
188,1.072352647781372,0.9476947228045932,0.0032066823663530575
189,1.0750608444213867,0.9509645656827324,0.0034888632619264237
190,1.0777735710144043,0.9518794138491364,0.004017012621127175
191,1.0804905891418457,0.947236933551739,0.0038066460941636807
192,1.08321213722229,0.9637651105255474,0.003745535685526846
193,1.0859378576278689,0.9506136599970124,0.0034720611141592153
194,1.0886678695678709,0.9623429698394472,0.004025402773868167
195,1.0914020538330078,0.9575951196775,0.004910511866654825
196,1.0941404104232788,0.9628708283366856,0.004280746182223873
197,1.096882700920105,0.9618028368962488,0.00431214868095909
198,1.099629044532776,0.9548475670433954,0.004205797861276544
199,1.102379322052002,0.9658787761911656,0.00549988622506044
200,1.1051335334777832,0.9622669732429596,0.0046292803973275705
201,1.1078914403915403,0.9641088912928136,0.0047105942182300705
202,1.1106530427932741,0.960405049038608,0.004496874631037805
203,1.113418459892273,0.9636287772812748,0.0036566185519519077
204,1.116187334060669,0.9770289279176132,0.004089677945886819
205,1.118959903717041,0.9681864144988266,0.004880081038441771
206,1.12173593044281,0.9765808549334781,0.0047670279175251115
207,1.1245152950286863,0.9761355167505528,0.004969743845421214
208,1.12729811668396,0.9806260318712356,0.004986537676959824
209,1.1300842761993408,0.9913165424336868,0.004799276186951725
210,1.1328736543655396,0.991184818522016,0.004334257768274544
211,1.1356661319732666,1.000940260276109,0.005294235025465697
212,1.1384618282318115,1.0020811704169568,0.005060577163543848
213,1.1412605047225952,1.0039789650982032,0.00510082670351339
214,1.1440622806549072,1.0128963001149252,0.004014917352813128
215,1.1468669176101685,1.0135632666843435,0.003858528870613896
216,1.1496744155883791,1.0189457072055237,0.003788160801568128
217,1.1524847745895386,1.0165012170046714,0.004605749916632874
218,1.155297875404358,1.0283735016267836,0.004089519972478194
219,1.158113718032837,1.0275376527395583,0.0042942782022449685
220,1.160932183265686,1.022100425427043,0.004704220894983023
221,1.1637531518936155,1.034327384977464,0.0051445397618388
222,1.166576623916626,1.0356020948264997,0.0040331228864090695
223,1.1694025993347168,1.031606990625138,0.004436790018641237
224,1.1722310781478882,1.0400436941503743,0.003955503888367866
225,1.1750617027282717,1.031343927621596,0.004544847777806695
226,1.1778947114944458,1.0332151930581603,0.004440452917968367
227,1.1807299852371216,1.0351664450682032,0.003876208083662579
228,1.1835672855377195,1.043028015322759,0.004179573603231824
229,1.1864067316055298,1.0388420852422493,0.0035683198185670287
230,1.1892483234405518,1.0438677824381253,0.00408962885652078
231,1.192091703414917,1.0515544982829583,0.003409392274876192
232,1.194937229156494,1.0489482182883834,0.003870932005122858
233,1.197784423828125,1.043321720728829,0.004255554611474931
234,1.200633525848389,1.0588588488712949,0.004043182085902724
235,1.2034844160079956,1.0508003344323968,0.003968965634815955
236,1.2063369750976562,1.0531980403167975,0.00373925725990071
237,1.209191083908081,1.061250536176665,0.004715126893340801
238,1.2120468616485596,1.0660638032092744,0.003681361128625047
239,1.2149041891098022,1.0659204575012386,0.004030564262482494
240,1.2177629470825195,1.072399878050104,0.004116988928148834
241,1.220623016357422,1.070546760458574,0.003186271272946393
242,1.2234846353530884,1.06914510719856,0.0037671773972467464
243,1.2263474464416504,1.0700237065581604,0.004271369033503845
244,1.229211449623108,1.0723112782392876,0.003822899640199136
245,1.2320767641067505,1.0718892194939489,0.003986914812751113
246,1.234943151473999,1.0782178271680327,0.00430258126033305
247,1.2378106117248535,1.073940236206744,0.005186366881881727
248,1.240679144859314,1.08426247015272,0.0041104048661601
249,1.2435486316680908,1.0724224157987223,0.004875994866279428
250,1.246419072151184,1.07709086881496,0.005004869010592142
251,1.2492903470993042,1.0743561870493346,0.004283886842133624
252,1.2521624565124512,1.0798719200430054,0.004238963806663756
253,1.2550352811813354,1.0810428281347706,0.004897700122022581
254,1.2579089403152466,1.0816671398095812,0.004305511181949952
255,1.260783076286316,1.0800844909597065,0.0059184534263975195
256,1.2636579275131226,1.0976447086404333,0.004251427784899408
257,1.266533374786377,1.085785602322785,0.004448306095696613
258,1.2694092988967896,1.0912983520126402,0.005127772576576616
259,1.2722855806350708,1.09900042577892,0.004586135218014084
260,1.2751624584197998,1.0993225909289217,0.004658558038458597
261,1.278039574623108,1.0973286636656991,0.005222505299022597
262,1.2809169292449951,1.1040252761251015,0.005079255074765809
263,1.283794641494751,1.1013170878244818,0.005560467405262129
264,1.2866724729537964,1.102982266478718,0.004356455383293024
265,1.289550542831421,1.1035742371386084,0.004702973536459314
266,1.292428731918335,1.1042956570516158,0.005044074233811407
267,1.295306921005249,1.1074419598198832,0.004642826088414377
268,1.2981852293014526,1.1109466435511148,0.004723914638214166
269,1.3010634183883667,1.102203053189382,0.004459102976594888
270,1.3039416074752808,1.1051560863426046,0.005433695922558878
271,1.3068195581436155,1.106988268738352,0.004595648574892395
272,1.3096973896026611,1.1068808587236416,0.004534992846423061
273,1.3125749826431274,1.1209633664389993,0.004479032683654701
274,1.3154523372650146,1.114806175657293,0.005392362103061614
275,1.3183294534683228,1.1109698249184472,0.004751001259272924
276,1.3212060928344729,1.119481675538902,0.004520298029988491
277,1.3240823745727541,1.1094919010997513,0.004777935117156171
278,1.3269582986831665,1.116256594129747,0.005827525591847194
279,1.3298336267471311,1.116256594129747,0.0053724579354958776
280,1.332708477973938,1.1154257417878974,0.006374580293435033
281,1.3355828523635864,1.1122026828163836,0.0067043860614407515
282,1.3384565114974976,1.1065166191548004,0.008016339419263172
283,1.3413294553756714,1.1053401882046323,0.008688762659874689
284,1.3442018032073977,1.1021554365788504,0.009340529519464116
285,1.3470734357833862,1.0819134110574053,0.009816717757326888
286,1.349944233894348,1.0831556654487042,0.011476102898646003
287,1.3528141975402832,1.0694896085220318,0.011284388496374186
288,1.3556833267211914,1.0906053627484424,0.014610240868588732
289,1.3585515022277832,1.0801280539262383,0.025036856844151745
290,1.361418843269348,1.0809332836361185,0.026085403457395958
291,1.3642851114273071,1.176037143316104,0.02936687682158925
292,1.3671504259109497,1.126785280235917,0.027799274136558756
293,1.3700146675109863,1.1626446681428897,0.033644493846886066
294,1.372877836227417,1.1997778294518626,0.03157085534930155
295,1.3757399320602417,1.1778218952501796,0.019646240021224233
296,1.3786007165908811,1.1787315163339414,0.018560726848532143
297,1.381460428237915,1.1398698697583969,0.02064819835721122
298,1.3843188285827637,1.1342516739610384,0.014405597170552556
299,1.3871760368347168,1.1392373465562828,0.01912813983727083
300,1.390031814575195,1.1266601054460446,0.015871888502043578
301,1.3928862810134888,1.146221086242029,0.017502826768178836
302,1.3957394361495972,1.1621122252605973,0.011046968178399485
303,1.398591160774231,1.1577908469892717,0.013193297596722582
304,1.4014413356781006,1.1575967730633236,0.015161916841908412
305,1.4042900800704956,1.1682872466463727,0.015715575090452585
306,1.407137393951416,1.1654596632799592,0.016273904735973906
307,1.4099831581115725,1.186660398755777,0.015465732283429788
308,1.4128272533416748,1.1757845007557433,0.012238080650611815
309,1.4156697988510132,1.1708693877753178,0.012411585423395618
310,1.418510675430298,1.167440901068773,0.012482410285082483
311,1.4213497638702393,1.1423991685762018,0.010349962830595454
312,1.4241873025894165,1.1694504116053128,0.009024377975860667
313,1.4270230531692505,1.1583983805768228,0.009209909924998472
314,1.4298571348190308,1.1632577438667768,0.008634547614821454
315,1.4326893091201782,1.1676563305213,0.007801259658314622
316,1.4355196952819824,1.1658020209394164,0.008568721307223947
317,1.4383481740951538,1.1668280794256478,0.008191284381323256
318,1.441174864768982,1.1936409694124137,0.009065714417052664
319,1.4439996480941772,1.1934727106653242,0.00926594051607598
320,1.4468224048614502,1.201820641597022,0.007963525549495096
321,1.4496432542800903,1.2049975954774022,0.010569939125168269
322,1.452462077140808,1.191836835751191,0.006958259933585268
323,1.4552788734436035,1.2013590154537026,0.008958768717371298
324,1.458093762397766,1.1962870090867326,0.008225525079703918
325,1.4609065055847168,1.203857922322635,0.007815271384613687
326,1.4637171030044556,1.204990473509032,0.006700938663223913
327,1.466525673866272,1.1987008521221485,0.007072706819147859
328,1.469331979751587,1.1914372042530172,0.006482001113025088
329,1.4721362590789795,1.2081621530863231,0.005273193584677226
330,1.4749382734298706,1.2166086633910143,0.007761320242611948
331,1.4777380228042605,1.2265547180871894,0.005990660702743868
332,1.4805356264114382,1.2244768456171042,0.006165375546729606
333,1.4833309650421145,1.2275760662044195,0.005879109396505466
334,1.486124038696289,1.2228377954218397,0.004490281220967179
335,1.4889147281646729,1.2227328505705997,0.005535709075947791
336,1.4917031526565552,1.217805605590446,0.005988623323137401
337,1.4944891929626465,1.2200062259757882,0.005814972303059895
338,1.4972729682922363,1.2178792280459407,0.0060237559365261045
339,1.5000542402267456,1.2368286365744785,0.005961848634156757
340,1.502833127975464,1.2294691037918732,0.006414466075569192
341,1.5056096315383911,1.238458356742501,0.006773717930906924
342,1.5083837509155271,1.2260998595167845,0.006076276896414276
343,1.511155366897583,1.2319505401079223,0.0055866487375442675
344,1.513924479484558,1.2426751528235216,0.007659898264701099
345,1.5166910886764526,1.2405590877317652,0.006170350132351417
346,1.5194551944732666,1.2420795178654687,0.005299020831174305
347,1.522216796875,1.2441992459291564,0.005759928800409698
348,1.5249757766723633,1.2487300584518661,0.005587247759831195
349,1.527732253074646,1.238344271661304,0.004832938126889692
350,1.5304861068725586,1.226626173333516,0.0058771131668411865
351,1.5332374572753906,1.2435271928337133,0.0049212465321945365
352,1.5359860658645632,1.2531972984718338,0.005637127422797272
353,1.5387321710586548,1.2520794517569147,0.0050885885090515386
354,1.541475534439087,1.2577829170469965,0.006347175208860066
355,1.5442162752151491,1.2476248746590377,0.004584071556063196
356,1.5469543933868408,1.2543793238642391,0.00517509222446964
357,1.549689769744873,1.2548699770830758,0.004752404505812959
358,1.5524224042892456,1.2504897958068448,0.00497120631099305
359,1.555152416229248,1.2590161973879137,0.006296534724373669
360,1.5578796863555908,1.2531790841259345,0.0071751180078656095
361,1.5606042146682741,1.253561284383432,0.006173719536336538
362,1.5633260011672974,1.2552592509965002,0.005739257735899311
363,1.5660450458526611,1.2456745716007056,0.005655891038360962
364,1.5687613487243652,1.2477049410441383,0.005985338519091264
365,1.57147479057312,1.2459499869111013,0.007184548815515885
366,1.574185490608215,1.241249096509362,0.006920132022849273
367,1.5768934488296509,1.2386774813084906,0.006083357031014253
368,1.5795984268188477,1.249168555465871,0.005991396590194301
369,1.5823007822036743,1.247489632301133,0.0071280446481709215
370,1.5850001573562622,1.2470989577599096,0.006178470391933896
371,1.5876967906951904,1.2416814955094153,0.005267612160555834
372,1.5903905630111694,1.2441663737788122,0.006702493612203892
373,1.5930814743041992,1.2537503003520616,0.007138318154259046
374,1.5957695245742798,1.2488289789244855,0.006448623413077217
375,1.5984545946121216,1.2561327067999541,0.00718247979425618
376,1.6011369228363037,1.2581130635946236,0.006524124378867339
377,1.6038163900375366,1.2416858223706375,0.005707980329773251
378,1.6064928770065308,1.251308999685698,0.0060751502151568755
379,1.6091665029525757,1.2533131653421823,0.0073548549591569
380,1.6118372678756714,1.2520160575575925,0.006053956703928944
381,1.6145050525665283,1.250764787147447,0.006908974195096412
382,1.617169976234436,1.2421607479708194,0.007670350790233592
383,1.619831919670105,1.2435032044126286,0.007437035691012061
384,1.6224910020828247,1.2574292829587534,0.008020758679688704
385,1.6251471042633057,1.2492823275608171,0.007062577331461175
386,1.627800226211548,1.2406723273177498,0.006778952933871661
387,1.6304504871368408,1.2478128582190988,0.007730848378424974
388,1.6330978870391846,1.2517178385876344,0.007161773661836604
389,1.6357421875,1.2553207446068682,0.005548813711491421
390,1.6383836269378662,1.245075306457826,0.006182068028339367
391,1.6410220861434937,1.2585649909040777,0.005392786368443175
392,1.643657684326172,1.246576167752769,0.005999437353657986
393,1.6462901830673218,1.251788785363135,0.0055861757032506015
394,1.6489198207855225,1.2518496661405007,0.007003093101238264
395,1.6515464782714844,1.2516315791137478,0.004906886127104477
